Movie Name,Year of Release,Run Time in minutes,Movie Rating,Votes,Genre,Director,Stars,Description,data_extracao
"Duck, You Sucker!",1971,138,7.6,36547,"['Drama', ' War', ' Western']",['Sergio Leone'],"['Rod Steiger', 'James Coburn', 'Romolo Valli', 'Maria Monti']","['A', 'low-life', 'bandit', 'and', 'an', 'I.R.A.', 'explosives', 'expert', 'rebel', 'against', 'the', 'government', 'and', 'become', 'heroes', 'of', 'the', 'Mexican', 'Revolution.']",2026-03-17
Scum,1979,98,7.6,12656,"['Crime', ' Drama']",['Alan Clarke'],"['Ray Winstone', 'Mick Ford', 'Julian Firth', 'John Blundell']","['An', 'uncompromising', 'story', 'of', 'life', 'in', 'a', 'British', 'juvenile', 'offender', 'institution', 'in', 'the', ""'70s.""]",2026-03-17
Wake in Fright,1971,109,7.6,13486,"['Drama', ' Thriller']",['Ted Kotcheff'],"['Donald Pleasence', 'Gary Bond', 'Chips Rafferty', 'Sylvia Kay']","['After', 'a', 'bad', 'gambling', 'bet,', 'a', 'schoolteacher', 'is', 'marooned', 'in', 'a', 'town', 'full', 'of', 'crazy,', 'drunk,', 'violent', 'men', 'who', 'threaten', 'to', 'make', 'him', 'just', 'as', 'crazy,', 'drunk,', 'and', 'violent.']",2026-03-17
McCabe & Mrs. Miller,1971,120,7.6,26866,"['Drama', ' Western']",['Robert Altman'],"['Warren Beatty', 'Julie Christie', 'Rene Auberjonois', 'William Devane']","['A', 'gambler', 'and', 'a', 'prostitute', 'become', 'business', 'partners', 'in', 'a', 'remote', 'Old', 'West', 'mining', 'town,', 'and', 'their', 'enterprise', 'thrives', 'until', 'a', 'large', 'corporation', 'arrives', 'on', 'the', 'scene.']",2026-03-17
Murmur of the Heart,1971,118,7.6,10594,"['Comedy', ' Drama']",['Louis Malle'],"['Lea Massari', 'Benoît Ferreux', 'Daniel Gélin', 'Michael Lonsdale']","['As', 'France', 'is', 'nearing', 'the', 'end', 'of', 'the', 'first', 'Indochina', 'War,', 'an', 'open-minded', 'teenage', 'boy', 'finds', 'himself', 'torn', 'between', 'a', 'rebellious', 'urge', 'to', 'discover', 'love,', 'and', 'the', 'ever-present,', 'almost', 'dominating', 'affection', 'of', 'his', 'beloved', 'mother.']",2026-03-17
Lupin III: The Castle of Cagliostro,1979,102,7.6,32321,"['Animation', ' Action', ' Adventure']",['Hayao Miyazaki'],"['Yasuo Yamada', 'Eiko Masuyama', 'Kiyoshi Kobayashi', 'Makio Inoue']","['A', 'dashing', 'thief,', 'his', 'gang', 'of', 'desperadoes', 'and', 'an', 'intrepid', 'cop', 'struggle', 'to', 'free', 'a', 'princess', 'from', 'an', 'evil', 'count,', 'and', 'learn', 'the', 'secret', 'of', 'a', 'treasure', 'that', 'she', 'holds', 'part', 'of', 'the', 'key', 'to.']",2026-03-17
1776,1972,141,7.6,10151,"['Drama', ' Family', ' History']",['Peter H. Hunt'],"['William Daniels', 'Howard Da Silva', 'Ken Howard', 'Donald Madden']","['A', 'musical', 'retelling', 'of', 'the', 'American', ""Revolution's"", 'political', 'struggle', 'in', 'the', 'Continental', 'Congress', 'to', 'declare', 'independence.']",2026-03-17
Lady Snowblood,1973,97,7.6,15608,"['Action', ' Crime', ' Drama']",['Toshiya Fujita'],"['Meiko Kaji', 'Toshio Kurosawa', 'Masaaki Daimon', 'Miyoko Akaza']","['A', 'strikingly', 'beautiful', 'young', 'woman', 'is', 'trained', 'from', 'birth', 'to', 'be', 'a', 'deadly', 'instrument', 'of', 'revenge', 'against', 'the', 'swindlers', 'who', 'destroyed', 'her', 'family.']",2026-03-17
"Play It Again, Sam",1972,85,7.6,27500,"['Comedy', ' Romance']",['Herbert Ross'],"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Jerry Lacy']","['A', 'neurotic', 'film', 'critic', 'obsessed', 'with', 'the', 'movie', 'Casablanca', '(1942)', 'attempts', 'to', 'get', 'over', 'his', 'wife', 'leaving', 'him', 'by', 'dating', 'again', 'with', 'the', 'help', 'of', 'a', 'married', 'couple', 'and', 'his', 'illusory', 'idol,', 'Humphrey', 'Bogart.']",2026-03-17
The Bitter Tears of Petra von Kant,1972,124,7.6,10649,"['Drama', ' Romance']",['Rainer Werner Fassbinder'],"['Margit Carstensen', 'Hanna Schygulla', 'Katrin Schaake', 'Eva Mattes']","['A', 'successful', 'fashion', 'designer', 'abandons', 'a', 'sado-masochistic', 'relationship', 'with', 'her', 'female', 'assistant', 'in', 'favor', 'of', 'a', 'love', 'affair', 'with', 'a', 'beautiful', 'young', 'woman.']",2026-03-17
Soldier of Orange,1977,165,7.6,13635,"['Drama', ' Romance', ' Thriller']",['Paul Verhoeven'],"['Rutger Hauer', 'Jeroen Krabbé', 'Susan Penhaligon', 'Edward Fox']","['During', 'World', 'War', 'II,', 'Dutch', 'students', 'join', 'the', 'resistance', 'movement', 'against', 'the', 'German', 'occupation', 'of', 'the', 'Netherlands.']",2026-03-17
The 36th Chamber of Shaolin,1978,116,7.6,17649,"['Action', ' Adventure', ' Drama']",['Chia-Liang Liu'],"['Chia-Hui Liu', 'Lieh Lo', 'Yue Wong', 'Chia-Yung Liu']","['A', 'man', 'studies', 'kung', 'fu', 'at', 'the', 'Shaolin', 'Temple', 'to', 'fight', 'back', 'against', 'the', 'oppressive', 'Manchu', 'government.']",2026-03-17
The Twelve Tasks of Asterix,1976,82,7.6,18475,"['Animation', ' Adventure', ' Comedy']","['René Goscinny', 'Henri Gruel', 'Albert Uderzo', 'Pierre Watrin']","['Roger Carel', 'Jacques Morel', 'Pierre Tornade', 'Henri Labussière']","['Asterix', 'and', 'Obelix', 'are', 'tasked', 'by', 'Julius', 'Caesar', 'with', 'accomplishing', 'twelve', 'impossible', 'labors', 'to', 'determine', 'the', 'fate', 'of', 'their', 'indomitable', 'Gaulish', 'village.']",2026-03-17
The Wicker Man,1973,88,7.5,87688,"['Horror', ' Mystery', ' Thriller']",['Robin Hardy'],"['Edward Woodward', 'Christopher Lee', 'Diane Cilento', 'Britt Ekland']","['A', 'puritan', 'Police', 'Sergeant', 'arrives', 'in', 'a', 'Scottish', 'island', 'village', 'in', 'search', 'of', 'a', 'missing', 'girl,', 'who', 'the', 'Pagan', 'locals', 'claim', 'never', 'existed.']",2026-03-17
The Warriors,1979,93,7.5,107848,"['Action', ' Crime', ' Thriller']",['Walter Hill'],"['Michael Beck', 'James Remar', 'Dorsey Wright', 'Brian Tyler']","['A', 'street', 'gang', 'known', 'as', 'The', 'Warriors', 'must', 'fight', 'their', 'way', 'from', 'the', 'Bronx', 'to', 'their', 'home', 'turf', 'on', 'Coney', 'Island', 'when', 'they', 'are', 'falsely', 'accused', 'of', 'assassinating', 'a', 'respected', 'gang', 'leader.']",2026-03-17
The Tin Drum,1979,142,7.5,25301,"['Drama', ' War']",['Volker Schlöndorff'],"['David Bennent', 'Mario Adorf', 'Angela Winkler', 'Katharina Thalbach']","['In', '1924,', 'Oskar', 'Matzerath', 'is', 'born', 'in', 'the', 'Free', 'City', 'of', 'Danzig.', 'At', 'age', 'three,', 'he', 'falls', 'down', 'a', 'flight', 'of', 'stairs', 'and', 'stops', 'growing.', 'In', '1939,', 'World', 'War', 'II', 'breaks', 'out.']",2026-03-17
The Omen,1976,111,7.5,126469,"['Horror', ' Mystery']",['Richard Donner'],"['Gregory Peck', 'Lee Remick', 'Harvey Stephens', 'David Warner']","['Mysterious', 'deaths', 'surround', 'an', 'American', 'ambassador.', 'Could', 'the', 'child', 'that', 'he', 'is', 'raising', 'actually', 'be', 'the', 'Antichrist?', 'The', ""Devil's"", 'own', 'son?']",2026-03-17
Midnight Express,1978,121,7.5,86025,"['Biography', ' Crime', ' Drama']",['Alan Parker'],"['Brad Davis', 'Irene Miracle', 'Bo Hopkins', 'Paolo Bonacelli']","['Billy', 'Hayes,', 'an', 'American', 'college', 'student,', 'is', 'caught', 'smuggling', 'drugs', 'out', 'of', 'Turkey', 'and', 'thrown', 'into', 'prison.']",2026-03-17
Robin Hood,1973,83,7.5,135021,"['Animation', ' Adventure', ' Comedy']","['Wolfgang Reitherman', 'David Hand']","['Brian Bedford', 'Phil Harris', 'Roger Miller', 'Peter Ustinov']","['The', 'story', 'of', 'the', 'legendary', 'British', 'outlaw', 'portrayed', 'with', 'the', 'characters', 'as', 'anthropomorphic', 'animals.']",2026-03-17
Hair,1979,121,7.5,39640,"['Comedy', ' Drama', ' Musical']",['Milos Forman'],"['John Savage', 'Treat Williams', ""Beverly D'Angelo"", 'Annie Golden']","['Claude', 'Bukowski', 'leaves', 'the', 'family', 'ranch', 'in', 'Oklahoma', 'for', 'New', 'York', 'where', 'he', 'is', 'rapidly', 'embraced', 'into', 'the', 'hippie', 'group', 'of', 'youngsters', 'led', 'by', 'Berger,', 'yet', ""he's"", 'already', 'been', 'drafted.', 'He', 'soon', 'falls', 'in', 'love', 'with', 'Sheila', 'Franklin,', 'a', 'rich', 'girl', 'but', 'still', 'a', 'rebel', 'inside.']",2026-03-17
Deep Red,1975,127,7.5,41080,"['Horror', ' Mystery', ' Thriller']",['Dario Argento'],"['David Hemmings', 'Daria Nicolodi', 'Gabriele Lavia', 'Macha Méril']","['A', 'jazz', 'pianist', 'and', 'a', 'wisecracking', 'journalist', 'are', 'pulled', 'into', 'a', 'complex', 'web', 'of', 'mystery', 'after', 'the', 'former', 'witnesses', 'the', 'brutal', 'murder', 'of', 'a', 'psychic.']",2026-03-17
The Last Detail,1973,104,7.5,26952,"['Comedy', ' Drama']",['Hal Ashby'],"['Jack Nicholson', 'Randy Quaid', 'Otis Young', 'Clifton James']","['Two', 'Navy', 'men', 'are', 'ordered', 'to', 'bring', 'a', 'young', 'offender', 'to', 'prison,', 'but', 'decide', 'to', 'show', 'him', 'one', 'last', 'good', 'time', 'along', 'the', 'way.']",2026-03-17
The Long Goodbye,1973,112,7.5,34918,"['Comedy', ' Crime', ' Drama']",['Robert Altman'],"['Elliott Gould', 'Nina van Pallandt', 'Sterling Hayden', 'Mark Rydell']","['Private', 'investigator', 'Philip', 'Marlowe', 'helps', 'a', 'friend', 'out', 'of', 'a', 'jam,', 'but', 'in', 'doing', 'so', 'gets', 'implicated', 'in', 'his', ""wife's"", 'murder.']",2026-03-17
"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",1975,202,7.5,12842,['Drama'],['Chantal Akerman'],"['Delphine Seyrig', 'Jan Decorte', 'Henri Storck', 'Jacques Doniol-Valcroze']","['A', 'lonely', 'widowed', 'housewife', 'does', 'her', 'daily', 'chores,', 'takes', 'care', 'of', 'her', 'apartment', 'where', 'she', 'lives', 'with', 'her', 'teenage', 'son,', 'and', 'turns', 'the', 'occasional', 'trick', 'to', 'make', 'ends', 'meet.', 'However,', 'something', 'happens', 'that', 'changes', 'her', 'safe', 'routine.']",2026-03-17
Little Big Man,1970,139,7.5,37105,"['Adventure', ' Comedy', ' Drama']",['Arthur Penn'],"['Dustin Hoffman', 'Faye Dunaway', 'Chief Dan George', 'Martin Balsam']","['Jack', 'Crabb,', 'looking', 'back', 'from', 'extreme', 'old', 'age,', 'tells', 'of', 'his', 'life', 'being', 'raised', 'by', 'Native', 'Americans', 'and', 'fighting', 'with', 'General', 'Custer.']",2026-03-17
The Passenger,1975,126,7.5,25355,"['Drama', ' Thriller']",['Michelangelo Antonioni'],"['Jack Nicholson', 'Maria Schneider', 'Jenny Runacre', 'Ian Hendry']","['Unable', 'to', 'find', 'the', 'war', ""he's"", 'been', 'asked', 'to', 'cover,', 'a', 'frustrated', 'war', 'correspondent', 'takes', 'the', 'risky', 'path', 'of', 'co-opting', 'the', 'identity', 'of', 'a', 'dead', 'arms-deal', 'acquaintance.']",2026-03-17
Tora! Tora! Tora!,1970,144,7.5,36318,"['Action', ' Drama', ' History']","['Richard Fleischer', 'Kinji Fukasaku', 'Toshio Masuda', 'Akira Kurosawa']","['Martin Balsam', 'Sô Yamamura', 'Jason Robards', 'Joseph Cotten']","['The', 'story', 'of', 'the', '1941', 'Japanese', 'air', 'raid', 'on', 'Pearl', 'Harbor,', 'and', 'the', 'series', 'of', 'preceding', 'American', 'blunders', 'that', 'aggravated', 'its', 'effectiveness.']",2026-03-17
The Many Adventures of Winnie the Pooh,1977,74,7.5,38710,"['Animation', ' Adventure', ' Comedy']","['John Lounsbery', 'Wolfgang Reitherman', 'Ben Sharpsteen']","['Sebastian Cabot', 'Junius Matthews', 'Barbara Luddy', 'Howard Morris']","['In', 'this', 'collection', 'of', 'animated', 'shorts', 'based', 'on', 'the', 'stories', 'and', 'characters', 'by', 'A.A.', 'Milne,', 'Winnie', 'the', 'Pooh,', 'a', 'honey-loving', 'teddy', 'bear,', 'embarks', 'on', 'some', 'eccentric', 'adventures.']",2026-03-17
Lenny,1974,111,7.5,17125,"['Biography', ' Drama']",['Bob Fosse'],"['Dustin Hoffman', 'Valerie Perrine', 'Jan Miner', 'Stanley Beck']","['The', 'story', 'of', 'acerbic', '1960s', 'comic', 'Lenny', 'Bruce,', 'whose', 'groundbreaking,', 'no-holds-barred', 'style', 'and', 'social', 'commentary', 'was', 'often', 'deemed', 'by', 'the', 'Establishment', 'as', 'too', 'obscene', 'for', 'the', 'public.']",2026-03-17
Blue Collar,1978,114,7.5,10237,"['Crime', ' Drama']",['Paul Schrader'],"['Richard Pryor', 'Harvey Keitel', 'Yaphet Kotto', 'Ed Begley Jr.']","['When', 'three', 'workers', 'try', 'to', 'steal', 'from', 'the', 'local', 'union,', 'they', 'instead', 'discover', 'corruption', 'and', 'decide', 'to', 'use', 'this', 'information', 'for', 'blackmail.']",2026-03-17
Charley Varrick,1973,111,7.5,13184,"['Crime', ' Drama', ' Thriller']",['Don Siegel'],"['Walter Matthau', 'Joe Don Baker', 'Felicia Farr', 'Andrew Robinson']","['A', 'man,', 'his', 'wife', 'and', 'their', 'friend', 'stage', 'a', 'bloody', 'bank', 'robbery', 'without', 'realizing', 'they', 'are', 'stealing', 'from', 'the', 'Mob.']",2026-03-17
Claire's Knee,1970,105,7.5,12161,"['Drama', ' Romance']",['Éric Rohmer'],"['Jean-Claude Brialy', 'Aurora Cornu', 'Béatrice Romand', 'Laurence de Monaghan']","['On', 'lakeside', 'summer', 'holiday,', 'a', 'conflicted', 'older', 'man', 'is', 'dared', 'to', 'have', 'a', 'flirt', 'with', 'two', 'beautiful', 'teenage', 'half-sisters', 'despite', 'his', 'betrothal', 'to', 'a', ""diplomat's"", 'daughter', 'and', 'the', 'fact', 'that', 'the', 'girls', 'have', 'boyfriends.']",2026-03-17
Scrooge,1970,113,7.5,11819,"['Drama', ' Family', ' Fantasy']",['Ronald Neame'],"['Albert Finney', 'Alec Guinness', 'Edith Evans', 'Kenneth More']","['A', 'musical', 'retelling', 'of', 'Charles', ""Dickens'"", 'classic', 'novel', 'about', 'an', 'old', 'bitter', 'miser', 'taken', 'on', 'a', 'journey', 'of', 'self-redemption,', 'courtesy', 'of', 'several', 'mysterious', 'Christmas', 'apparitions.']",2026-03-17
And Now for Something Completely Different,1971,88,7.5,31068,['Comedy'],['Ian MacNaughton'],"['John Cleese', 'Michael Palin', 'Graham Chapman', 'Terry Gilliam']","['An', 'anthology', 'of', 'the', 'best', 'sketches', 'from', 'the', 'first', 'and', 'second', 'seasons', 'of', 'Monty', ""Python's"", 'Flying', 'Circus', '(1969).']",2026-03-17
The Texas Chain Saw Massacre,1974,83,7.4,175865,['Horror'],['Tobe Hooper'],"['Marilyn Burns', 'Edwin Neal', 'Allen Danziger', 'Paul A. Partain']","['Five', 'friends', 'head', 'out', 'to', 'rural', 'Texas', 'to', 'visit', 'the', 'grave', 'of', 'a', 'grandfather.', 'On', 'the', 'way', 'they', 'stumble', 'across', 'what', 'appears', 'to', 'be', 'a', 'deserted', 'house,', 'only', 'to', 'discover', 'something', 'sinister', 'within.', 'Something', 'armed', 'with', 'a', 'chainsaw.']",2026-03-17
The Rocky Horror Picture Show,1975,100,7.4,160835,"['Comedy', ' Horror', ' Musical']",['Jim Sharman'],"['Tim Curry', 'Susan Sarandon', 'Barry Bostwick', ""Richard O'Brien""]","['A', 'newly-engaged', 'couple', 'have', 'a', 'breakdown', 'in', 'an', 'isolated', 'area', 'and', 'must', 'seek', 'shelter', 'at', 'the', 'bizarre', 'residence', 'of', 'Dr.', 'Frank-n-Furter.']",2026-03-17
Carrie,1976,98,7.4,198596,"['Horror', ' Mystery']",['Brian De Palma'],"['Sissy Spacek', 'Piper Laurie', 'Amy Irving', 'John Travolta']","['Carrie', 'White,', 'a', 'shy,', 'friendless', 'teenage', 'girl', 'who', 'is', 'sheltered', 'by', 'her', 'domineering,', 'religious', 'mother,', 'unleashes', 'her', 'telekinetic', 'powers', 'after', 'being', 'humiliated', 'by', 'her', 'classmates', 'at', 'her', 'senior', 'prom.']",2026-03-17
National Lampoon's Animal House,1978,109,7.4,126872,['Comedy'],['John Landis'],"['John Belushi', 'Karen Allen', 'Tom Hulce', 'Stephen Furst']","['At', 'a', '1962', 'college,', 'Dean', 'Vernon', 'Wormer', 'is', 'determined', 'to', 'expel', 'the', 'entire', 'Delta', 'Tau', 'Chi', 'Fraternity,', 'but', 'those', 'troublemakers', 'have', 'other', 'plans', 'for', 'him.']",2026-03-17
Superman,1978,143,7.4,183499,"['Action', ' Adventure', ' Sci-Fi']",['Richard Donner'],"['Christopher Reeve', 'Margot Kidder', 'Gene Hackman', 'Marlon Brando']","['An', 'alien', 'orphan', 'is', 'sent', 'from', 'his', 'dying', 'planet', 'to', 'Earth,', 'where', 'he', 'grows', 'up', 'to', 'become', 'his', 'adoptive', ""home's"", 'first', 'and', 'greatest', 'superhero.']",2026-03-17
American Graffiti,1973,110,7.4,96049,"['Comedy', ' Drama']",['George Lucas'],"['Richard Dreyfuss', 'Ron Howard', 'Paul Le Mat', 'Charles Martin Smith']","['A', 'group', 'of', 'teenagers', 'in', ""California's"", 'central', 'valley', 'spend', 'one', 'final', 'night', 'after', 'their', '1962', 'high', 'school', 'graduation', 'cruising', 'the', 'strip', 'with', 'their', 'buddies', 'before', 'they', 'pursue', 'their', 'varying', 'goals.']",2026-03-17
A Bridge Too Far,1977,175,7.4,59925,"['Drama', ' History', ' War']",['Richard Attenborough'],"['Sean Connery', ""Ryan O'Neal"", 'Michael Caine', 'Laurence Olivier']","['Operation', 'Market', 'Garden,', 'September', '1944:', 'The', 'Allies', 'attempt', 'to', 'capture', 'several', 'strategically', 'important', 'bridges', 'in', 'the', 'Netherlands', 'in', 'the', 'hope', 'of', 'breaking', 'the', 'German', 'lines.']",2026-03-17
Invasion of the Body Snatchers,1978,115,7.4,66019,"['Horror', ' Sci-Fi']",['Philip Kaufman'],"['Donald Sutherland', 'Brooke Adams', 'Jeff Goldblum', 'Veronica Cartwright']","['When', 'strange', 'seeds', 'drift', 'to', 'earth', 'from', 'space,', 'mysterious', 'pods', 'begin', 'to', 'grow', 'and', 'invade', 'San', 'Francisco,', 'replicating', 'the', ""city's"", 'residents', 'one', 'body', 'at', 'a', 'time.']",2026-03-17
M*A*S*H,1970,116,7.4,75584,"['Comedy', ' Drama', ' War']",['Robert Altman'],"['Donald Sutherland', 'Elliott Gould', 'Tom Skerritt', 'Sally Kellerman']","['The', 'staff', 'of', 'a', 'Korean', 'War', 'field', 'hospital', 'use', 'humor', 'and', 'high', 'jinks', 'to', 'keep', 'their', 'sanity', 'in', 'the', 'face', 'of', 'the', 'horror', 'of', 'war.']",2026-03-17
Picnic at Hanging Rock,1975,115,7.4,39752,"['Drama', ' Mystery']",['Peter Weir'],"['Rachel Roberts', 'Anne-Louise Lambert', 'Vivean Gray', 'Helen Morse']","['During', 'a', 'rural', 'summer', 'picnic,', 'a', 'few', 'students', 'and', 'a', 'teacher', 'from', 'an', 'Australian', ""girls'"", 'school', 'vanish', 'without', 'a', 'trace.', 'Their', 'absence', 'frustrates', 'and', 'haunts', 'the', 'people', 'left', 'behind.']",2026-03-17
Three Days of the Condor,1975,117,7.4,60183,"['Crime', ' Mystery', ' Thriller']",['Sydney Pollack'],"['Robert Redford', 'Faye Dunaway', 'Cliff Robertson', 'Max von Sydow']","['A', 'bookish', 'CIA', 'researcher', 'in', 'Manhattan', 'finds', 'all', 'his', 'co-workers', 'dead,', 'and', 'must', 'outwit', 'those', 'responsible', 'until', 'he', 'figures', 'out', 'who', 'he', 'can', 'really', 'trust.']",2026-03-17
Death in Venice,1971,130,7.4,22503,"['Drama', ' Romance']",['Luchino Visconti'],"['Dirk Bogarde', 'Romolo Valli', 'Mark Burns', 'Nora Ricci']","['While', 'recovering', 'in', 'Venice,', 'sickly', 'composer', 'Gustav', 'von', 'Aschenbach', 'becomes', 'dangerously', 'fixated', 'with', 'teenager', 'Tadzio.']",2026-03-17
Five Easy Pieces,1970,98,7.4,39565,['Drama'],['Bob Rafelson'],"['Jack Nicholson', 'Karen Black', 'Billy Green Bush', 'Fannie Flagg']","['A', 'dropout', 'from', 'upper-class', 'America', 'picks', 'up', 'work', 'along', 'the', 'way', 'on', 'oil', 'rigs', 'when', 'his', 'life', ""isn't"", 'spent', 'in', 'a', 'squalid', 'succession', 'of', 'bars,', 'motels,', 'and', 'other', 'points', 'of', 'interest.']",2026-03-17
Straw Dogs,1971,113,7.4,63284,"['Crime', ' Drama', ' Thriller']",['Sam Peckinpah'],"['Dustin Hoffman', 'Susan George', 'Peter Vaughan', 'T.P. McKenna']","['A', 'young', 'American', 'and', 'his', 'English', 'wife', 'come', 'to', 'rural', 'England', 'and', 'face', 'increasingly', 'vicious', 'local', 'harassment.']",2026-03-17
Marathon Man,1976,125,7.4,68362,"['Crime', ' Drama', ' Thriller']",['John Schlesinger'],"['Dustin Hoffman', 'Laurence Olivier', 'Roy Scheider', 'William Devane']","['After', 'the', 'shocking', 'murder', 'of', 'his', 'older', 'brother,', 'a', 'New', 'York', 'history', 'student', 'finds', 'himself', 'inexplicably', 'hounded', 'by', 'shadowy', 'government', 'agents', 'on', 'the', 'trail', 'of', 'a', 'Nazi', 'war', 'criminal', 'who', 'is', 'trying', 'to', 'retrieve', 'smuggled', 'diamonds.']",2026-03-17
Nosferatu the Vampyre,1979,107,7.4,38925,"['Drama', ' Horror']",['Werner Herzog'],"['Klaus Kinski', 'Isabelle Adjani', 'Bruno Ganz', 'Roland Topor']","['Count', 'Dracula', 'moves', 'from', 'Transylvania', 'to', 'Wismar,', 'spreading', 'the', 'Black', 'Plague', 'across', 'the', 'land.', 'Only', 'a', 'woman', 'pure', 'of', 'heart', 'can', 'bring', 'an', 'end', 'to', 'his', 'reign', 'of', 'horror.']",2026-03-17
High Plains Drifter,1973,105,7.4,61975,"['Drama', ' Mystery', ' Western']",['Clint Eastwood'],"['Clint Eastwood', 'Verna Bloom', 'Marianna Hill', 'Mitchell Ryan']","['A', 'gun-fighting', 'stranger', 'comes', 'to', 'the', 'small', 'settlement', 'of', 'Lago', 'and', 'is', 'hired', 'to', 'bring', 'the', 'townsfolk', 'together', 'in', 'an', 'attempt', 'to', 'hold', 'off', 'three', 'outlaws', 'who', 'are', 'on', 'their', 'way.']",2026-03-17
And Justice for All,1979,119,7.4,37803,"['Crime', ' Drama', ' Thriller']",['Norman Jewison'],"['Al Pacino', 'Jack Warden', 'John Forsythe', 'Lee Strasberg']","['A', 'lawyer', 'is', 'forced', 'to', 'defend', 'a', 'guilty', 'judge,', 'while', 'defending', 'other', 'innocent', 'clients,', 'and', 'trying', 'to', 'find', 'punishment', 'for', 'the', 'guilty', 'and', 'provide', 'justice', 'for', 'the', 'innocent.']",2026-03-17
The Duellists,1977,100,7.4,25484,"['Drama', ' War']",['Ridley Scott'],"['Keith Carradine', 'Harvey Keitel', 'Albert Finney', 'Edward Fox']","['France,', '1801.', 'Due', 'to', 'a', 'minor', 'perceived', 'slight,', 'mild-mannered', 'Lieutenant', ""d'Hubert"", 'is', 'forced', 'into', 'a', 'duel', 'with', 'hot-headed', 'irrational', 'Lieutenant', 'Feraud.', 'The', 'disagreement', 'ultimately', 'results', 'in', 'scores', 'of', 'duels', 'spanning', 'several', 'years.']",2026-03-17
Frenzy,1972,116,7.4,48143,['Thriller'],['Alfred Hitchcock'],"['Jon Finch', 'Barry Foster', 'Barbara Leigh-Hunt', 'Anna Massey']","['A', 'serial', 'murderer', 'is', 'strangling', 'women', 'with', 'a', 'necktie.', 'The', 'London', 'police', 'have', 'a', 'suspect,', 'but', 'he', 'is', 'the', 'wrong', 'man.']",2026-03-17
The Cowboys,1972,134,7.4,15468,"['Adventure', ' Drama', ' Western']",['Mark Rydell'],"['John Wayne', 'Roscoe Lee Browne', 'Bruce Dern', 'Colleen Dewhurst']","['Rancher', 'Wil', 'Andersen', 'is', 'forced', 'to', 'hire', 'inexperienced', 'boys', 'as', 'cowhands', 'in', 'order', 'to', 'get', 'his', 'herd', 'to', 'market', 'on', 'time', 'but', 'the', 'rough', 'drive', 'is', 'full', 'of', 'dangers', 'and', 'a', 'gang', 'of', 'cattle', 'rustlers', 'is', 'trailing', 'them.']",2026-03-17
They Call Me Trinity,1970,115,7.4,24139,"['Comedy', ' Western']",['Enzo Barboni'],"['Terence Hill', 'Bud Spencer', 'Steffen Zacharias', 'Dan Sturkie']","['A', 'lazy,', 'unorthodox', 'gunfighter', 'and', 'his', 'portly,', 'horse-thieving', 'brother', 'defend', 'a', 'Mormon', 'settlement', 'from', 'a', 'land-grabbing', 'Major,', 'a', 'Mexican', 'bandit,', 'and', 'their', 'henchmen.']",2026-03-17
The Goodbye Girl,1977,111,7.4,15682,"['Comedy', ' Drama', ' Romance']",['Herbert Ross'],"['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']","['After', 'being', 'dumped', 'by', 'her', 'live-in', 'boyfriend,', 'an', 'unemployed', 'dancer', 'and', 'her', '10-year-old', 'daughter', 'are', 'reluctantly', 'forced', 'to', 'live', 'with', 'a', 'struggling', 'off-Broadway', 'actor.']",2026-03-17
The China Syndrome,1979,122,7.4,32131,"['Drama', ' Thriller']",['James Bridges'],"['Jane Fonda', 'Jack Lemmon', 'Michael Douglas', 'Scott Brady']","['A', 'reporter', 'finds', 'what', 'appears', 'to', 'be', 'a', 'cover-up', 'of', 'safety', 'hazards', 'at', 'a', 'nuclear', 'power', 'plant.']",2026-03-17
Cross of Iron,1977,119,7.4,27990,"['Drama', ' War']",['Sam Peckinpah'],"['James Coburn', 'Maximilian Schell', 'James Mason', 'David Warner']","['German', 'commander', 'Hauptmann', 'Stransky', 'places', 'a', 'squad', 'in', 'extreme', 'danger', 'after', 'Sergeant', 'Rolf', 'Steiner', 'refuses', 'to', 'lie', 'for', 'him.']",2026-03-17
The Black Stallion,1979,118,7.4,13674,"['Adventure', ' Family', ' Sport']",['Carroll Ballard'],"['Kelly Reno', 'Mickey Rooney', 'Teri Garr', 'Clarence Muse']","['After', 'being', 'shipwrecked', 'with', 'a', 'magnificent', 'horse', 'off', 'the', 'coast', 'of', 'Africa', 'in', 'the', '1940s,', 'a', 'boy', 'bonds', 'with', 'the', 'stallion,', 'and', 'trains', 'him', 'to', 'race', 'after', 'their', 'rescue.']",2026-03-17
Drunken Master,1978,111,7.4,42688,"['Action', ' Comedy']",['Woo-Ping Yuen'],"['Jackie Chan', 'Siu-Tin Yuen', 'Jeong-lee Hwang', 'Dean Shek']","['Wong', 'Fei-Hung', 'is', 'a', 'mischievous', 'yet', 'righteous', 'young', 'man,', 'but', 'after', 'a', 'series', 'of', 'incidents', 'his', 'frustrated', 'father', 'has', 'him', 'disciplined', 'by', 'a', 'master', 'of', 'drunken', 'martial', 'arts.']",2026-03-17
